"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"2007","06-25",75.73,70.76,44.85,75.6,44.72,67.52,49.63,44.18,80.63,88.03,39.18,60.2,NA,44.18,88.03,61.7525,"DE"
"2008","06-26",76.11,70.91,45.28,75.54,45.14,67.9,49.83,44.46,80.96,88.15,39.54,60.53,NA,44.46,88.15,62.0291666666667,"DE"
"2009","06-27",76.41,71.06,44.01,75.57,45.59,68.26,49.99,44.78,81.28,88.37,39.94,60.73,NA,44.01,88.37,62.1658333333333,"DE"
"2010","06-28",76.62,71.18,44.7,75.77,46.05,68.47,50.17,45.18,81.54,88.59,40.21,60.9,NA,44.7,88.59,62.4483333333333,"DE"
"2011","06-29",76.74,71.37,45.38,76.03,46.5,68.73,50.85,45.7,81.98,88.7,40.5,61.03,NA,45.38,88.7,62.7925,"DE"
"2012","06-30",76.77,71.68,46.04,76.12,46.95,68.99,51.14,46.31,82.46,88.85,40.76,61.22,NA,46.04,88.85,63.1075,"DE"
"2013","07-01",77,71.53,46.68,76.2,47.02,69.32,51.68,47.01,82.75,88.94,41.1,61.47,NA,46.68,88.94,63.3916666666667,"DE"
"2014","07-02",77.41,72.14,47.31,76.45,47.45,69.78,52.24,47.6,82.94,88.98,41.33,61.85,NA,47.31,88.98,63.79,"DE"
"2015","07-03",77.82,72.28,47.69,76.68,47.9,70.2,52.61,48.09,83.21,89.25,41.79,62.27,NA,47.69,89.25,64.1491666666667,"DE"
"2016","07-04",78.09,72.42,48.17,76.9,48.43,70.54,52.94,48.54,83.38,89.58,42.22,62.58,NA,48.17,89.58,64.4825,"DE"
"2017","07-05",78.36,72.64,48.72,77.15,49,70.89,53.29,49.07,83.47,89.91,42.61,62.88,NA,48.72,89.91,64.8325,"DE"
"2018","07-06",79.28,72.83,49.46,77.46,49.39,71.23,53.66,49.64,83.94,89.95,42.82,63.14,NA,49.39,89.95,65.2333333333333,"DE"
"2019","07-07",79.58,73.08,50.19,77.67,49.69,71.55,54.07,50.27,84.27,89.92,42.97,63.39,NA,49.69,89.92,65.5541666666667,"DE"
"2020","07-08",79.88,73.37,50.81,77.82,50.06,71.9,54.67,50.91,84.35,89.89,43.08,63.65,NA,50.06,89.89,65.8658333333333,"DE"
"2021","07-09",80.22,73.52,51.4,77.89,50.45,72.37,55.27,51.34,84.37,89.8,43.35,64.06,NA,50.45,89.8,66.17,"DE"
"2022","07-10",80.58,73.62,51.92,77.92,50.83,72.87,55.68,51.66,84.43,89.85,43.72,64.51,NA,50.83,89.85,66.4658333333333,"DE"
"2023","07-11",80.68,73.77,52.42,77.59,51.3,73.24,55.96,51.97,84.59,89.98,44.11,64.59,NA,51.3,89.98,66.6833333333333,"DE"
"2024","07-12",80.91,74.14,52.88,77.88,51.78,73.51,56.19,52.32,84.8,90.2,44.37,64.53,NA,51.78,90.2,66.9591666666667,"DE"
"2025","07-13",81.19,74.49,53.5,78.19,52.15,73.85,56.51,52.68,85.16,90.33,44.4,64.53,NA,52.15,90.33,67.2483333333333,"DE"
"2026","07-14",81.47,74.86,54.14,78.35,52.54,74.15,56.86,53.22,85.56,90.25,44.39,64.58,NA,52.54,90.25,67.5308333333333,"DE"
"2027","07-15",81.73,75.25,54.67,78.37,52.9,74.51,57.33,53.78,85.75,90.09,44.56,64.62,NA,52.9,90.09,67.7966666666667,"DE"
"2028","07-16",81.95,75.59,55.24,78.35,53.25,74.95,57.86,54.19,85.67,89.93,44.78,64.81,NA,53.25,89.93,68.0475,"DE"
"2029","07-17",82.15,75.9,55.81,78.49,53.66,75.43,58.24,54.44,85.6,89.8,44.97,65.06,NA,53.66,89.8,68.2958333333333,"DE"
"2030","07-18",82.25,76.24,56.36,78.67,54.15,75.82,58.38,54.63,85.5,89.72,45.16,65.05,NA,54.15,89.72,68.4941666666667,"DE"
"2031","07-19",82.36,76.47,56.88,78.97,54.64,76.13,58.88,54.74,85.36,89.66,45.29,65.1,NA,54.64,89.66,68.7066666666667,"DE"
"2032","07-20",82.47,76.78,57.56,79.25,55.06,76.49,59.34,54.93,85.46,89.51,45.4,65.22,NA,54.93,89.51,68.9558333333333,"DE"
"2033","07-21",82.6,77.17,58.27,79.43,55.44,76.77,59.84,55.21,85.59,89.27,45.43,65.31,NA,55.21,89.27,69.1941666666667,"DE"
"2034","07-22",82.8,77.56,58.81,79.56,55.76,77.09,60.52,55.51,85.58,88.94,45.43,65.51,NA,55.51,88.94,69.4225,"DE"
"2035","07-23",83.06,77.91,59.37,79.7,56.12,77.5,61.2,55.73,85.62,88.72,45.76,65.89,NA,55.73,88.72,69.715,"DE"
"2036","07-24",83.26,78.25,59.93,79.85,56.54,77.96,61.63,55.89,85.6,88.55,46.2,66.35,NA,55.89,88.55,70.0008333333333,"DE"
"2037","07-25",83.39,78.6,60.44,80.08,57.06,78.23,62.06,56.05,85.61,88.42,46.56,66.75,NA,56.05,88.42,70.2708333333333,"DE"
"2038","07-26",83.58,78.93,60.98,80.37,57.55,78.56,62.51,56.21,85.61,88.63,46.87,67.15,NA,56.21,88.63,70.5791666666667,"DE"
"2039","07-27",83.86,79.28,61.66,80.7,58.03,78.83,63,56.48,85.79,88.7,47.22,67.45,NA,56.48,88.7,70.9166666666667,"DE"
"2040","07-28",84.56,78.87,62.39,80.92,58.46,79.07,63.53,56.85,86,88.76,47.59,67.79,NA,56.85,88.76,71.2325,"DE"
"2041","07-29",84.76,79.2,62.92,81.15,58.86,79.37,64.18,57.22,86.19,88.87,47.94,68.12,NA,57.22,88.87,71.565,"DE"
"2042","07-30",84.97,79.66,63.42,81.35,59.22,79.77,64.84,57.64,86.29,88.88,48.24,68.55,NA,57.64,88.88,71.9025,"DE"
"2043","07-31",85.1,79.96,63.88,81.49,59.62,80.2,65.38,58.1,86.47,88.95,48.58,69.04,NA,58.1,88.95,72.2308333333333,"DE"
"2044","08-01",85.21,80.01,64.38,81.71,60.1,80.52,65.82,59.27,86.62,89.17,48.95,69.43,NA,59.27,89.17,72.5991666666667,"DE"
"2045","08-02",85.43,80.4,64.94,82.08,60.61,80.81,66.23,58.9,86.83,89.39,49.29,69.93,NA,58.9,89.39,72.9033333333333,"DE"
"2046","08-03",85.66,80.78,65.63,82.49,61.11,81.18,66.68,59.28,87.06,89.52,49.53,70.39,NA,59.28,89.52,73.2758333333333,"DE"
"2047","08-04",86.3,81.16,66.31,82.71,61.53,81.55,67.23,59.85,87.29,89.61,49.82,70.84,NA,59.85,89.61,73.6833333333333,"DE"
"2048","08-05",86.62,81.54,65.4,82.97,61.95,81.88,67.86,60.42,87.39,89.78,50.07,71.34,NA,60.42,89.78,73.935,"DE"
"2049","08-06",86.83,81.86,65.99,83.24,62.37,82.35,68.51,60.86,87.6,89.88,50.5,72,NA,60.86,89.88,74.3325,"DE"
"2050","08-07",87.05,82.21,66.54,83.51,62.66,82.82,68.98,61.36,87.9,90.04,50.84,72.65,NA,61.36,90.04,74.7133333333333,"DE"
"2051","08-08",87.44,82.51,66.95,83.84,63.16,83.14,69.28,61.82,89.95,90.29,51.16,73.19,NA,61.82,90.29,75.2275,"DE"
"2052","08-09",87.64,82.84,67.36,84.26,63.67,83.35,69.58,62.26,90.27,90.53,51.39,73.77,NA,62.26,90.53,75.5766666666667,"DE"
"2053","08-10",87.71,83.12,67.78,84.69,64.13,83.54,69.96,62.84,90.71,90.66,51.61,74.4,NA,62.84,90.71,75.9291666666667,"DE"
"2054","08-11",87.87,83.39,68.25,84.98,64.41,83.74,70.37,63.51,91.16,90.76,51.81,74.94,NA,63.51,91.16,76.2658333333333,"DE"
"2055","08-12",88.03,83.65,68.59,85.3,64.72,83.98,70.92,64.15,91.44,90.87,51.97,75.44,NA,64.15,91.44,76.5883333333333,"DE"
"2056","08-13",88.15,83.88,68.89,85.6,65.03,84.34,71.44,64.7,91.64,91.04,52.21,76.12,NA,64.7,91.64,76.92,"DE"
"2057","08-14",88.41,84.13,69.12,85.85,65.37,84.71,71.91,65.14,91.8,91.19,52.53,76.8,NA,65.14,91.8,77.2466666666667,"DE"
"2058","08-15",88.55,84.41,69.33,86.13,65.78,84.94,72.44,65.68,92.05,91.4,52.83,77.32,NA,65.68,92.05,77.5716666666667,"DE"
"2059","08-16",88.73,84.73,69.64,86.44,66.16,85.22,72.91,66.19,92.33,91.61,53.17,77.79,NA,66.16,92.33,77.91,"DE"
"2060","08-17",88.93,85.02,70.1,86.74,66.35,85.44,73.41,66.76,92.73,91.79,53.39,78.2,NA,66.35,92.73,78.2383333333333,"DE"
"2061","08-18",89.13,85.36,70.58,86.96,66.49,85.68,73.95,67.4,93.13,91.9,53.56,78.46,NA,66.49,93.13,78.55,"DE"
"2062","08-19",89.31,85.74,70.84,87.11,66.67,86.03,74.56,68.03,93.49,91.99,53.71,78.91,NA,66.67,93.49,78.8658333333333,"DE"
"2063","08-20",89.48,86.27,71.03,87.23,66.97,86.48,75.19,68.46,93.73,92.1,53.96,79.54,NA,66.97,93.73,79.2033333333333,"DE"
"2064","08-21",89.7,86.43,71.29,87.32,67.31,86.9,75.6,68.88,93.94,92.29,54.27,80.14,NA,67.31,93.94,79.5058333333333,"DE"
"2065","08-22",89.93,86.69,71.51,87.48,67.71,87.12,76.01,69.25,94.13,92.57,54.59,80.65,NA,67.71,94.13,79.8033333333333,"DE"
"2066","08-23",90.19,86.93,71.71,87.76,68.14,87.31,76.45,69.6,94.36,92.8,54.94,81.08,NA,68.14,94.36,80.1058333333333,"DE"
"2067","08-24",90.35,87.19,72.15,88.03,68.36,87.52,76.82,69.97,94.61,92.81,55.29,81.28,NA,68.36,94.61,80.365,"DE"
"2068","08-25",90.47,87.49,72.61,88.17,68.55,87.66,77.24,70.49,94.88,92.9,55.59,81.78,NA,68.55,94.88,80.6525,"DE"
"2069","08-26",90.66,87.75,72.97,88.21,68.72,87.87,77.78,70.97,95,93.05,55.92,82.21,NA,68.72,95,80.9258333333333,"DE"
"2070","08-27",90.82,87.96,73.27,88.21,68.92,88.11,78.31,71.42,95.17,93.1,56.29,82.75,NA,68.92,95.17,81.1941666666667,"DE"
"2071","08-28",91.03,88.22,73.59,88.32,69.14,88.39,78.8,71.73,95.29,93.02,56.68,83.27,NA,69.14,95.29,81.4566666666667,"DE"
"2072","08-29",91.14,88.5,73.89,88.52,69.52,88.55,79.21,71.98,95.27,93.06,57.05,83.67,NA,69.52,95.27,81.6966666666667,"DE"
"2073","08-30",91.28,88.91,74.19,88.72,69.88,88.73,79.63,72.2,95.43,93.12,57.38,84.03,NA,69.88,95.43,81.9583333333333,"DE"
"2074","08-31",91.46,89.11,74.64,88.88,70.18,88.86,79.98,72.4,95.72,93.11,57.59,84.26,NA,70.18,95.72,82.1825,"DE"
"2075","09-01",91.65,89.35,75.04,88.98,70.4,88.99,80.36,72.7,96,93.11,57.85,84.53,NA,70.4,96,82.4133333333333,"DE"
"2076","09-02",91.89,89.6,75.31,89.07,70.65,89.12,80.81,73.06,96.16,93.17,58.02,85.02,NA,70.65,96.16,82.6566666666667,"DE"
"2077","09-03",92.07,89.84,75.46,89.21,70.82,89.33,81.25,73.27,96.34,93.25,58.24,85.56,NA,70.82,96.34,82.8866666666667,"DE"
"2078","09-04",92.32,90.12,75.71,89.3,71.01,89.58,81.51,73.46,96.51,93.32,58.54,86.1,NA,71.01,96.51,83.1233333333333,"DE"
"2079","09-05",92.51,90.43,76.02,89.45,71.36,89.71,81.81,73.64,96.61,93.52,58.86,86.5,NA,71.36,96.61,83.3683333333333,"DE"
"2080","09-06",92.8,90.58,76.29,89.68,71.64,89.82,82.13,73.84,96.62,93.68,59.07,86.84,NA,71.64,96.62,83.5825,"DE"
"2081","09-07",93.03,90.79,76.68,89.95,71.9,89.91,82.47,74.06,96.66,93.73,59.23,86.95,NA,71.9,96.66,83.78,"DE"
"2082","09-08",93.02,91.14,77.06,90.03,72.12,90.11,82.83,74.39,96.72,93.78,59.5,87.23,NA,72.12,96.72,83.9941666666667,"DE"
"2083","09-09",93.16,91.49,77.23,90.07,72.32,90.24,83.34,74.74,96.64,93.86,59.79,87.55,NA,72.32,96.64,84.2025,"DE"
"2084","09-10",93.47,91.58,77.38,90.18,72.53,90.51,83.9,74.93,96.67,93.84,60.04,87.94,NA,72.53,96.67,84.4141666666667,"DE"
"2085","09-11",93.78,91.7,77.46,90.23,72.76,90.81,83.98,75.17,96.7,93.89,60.36,88.31,NA,72.76,96.7,84.5958333333333,"DE"
"2086","09-12",94.06,91.77,77.6,90.36,73.08,91,84.04,75.43,96.77,94.05,60.7,88.47,NA,73.08,96.77,84.7775,"DE"
"2087","09-13",94.29,91.87,77.76,90.63,73.46,91.22,84.07,75.65,96.83,94.23,60.91,88.71,NA,73.46,96.83,84.9691666666667,"DE"
"2088","09-14",94.45,92,78.06,90.85,73.73,91.4,84.1,75.92,96.96,94.27,61.06,88.85,NA,73.73,96.96,85.1375,"DE"
"2089","09-15",94.57,92.14,78.32,90.98,73.98,91.58,83.99,76.39,97.12,94.36,61.16,89.07,NA,73.98,97.12,85.305,"DE"
"2090","09-16",95.04,92.27,78.44,91.01,74.2,91.79,84.03,76.87,97.18,94.38,61.26,89.37,NA,74.2,97.18,85.4866666666667,"DE"
"2091","09-17",95.32,92.31,78.59,91.07,74.43,91.99,84.06,77.13,97.22,94.44,61.4,89.74,NA,74.43,97.22,85.6416666666667,"DE"
"2092","09-18",95.58,92.35,78.73,91.23,74.71,92.21,83.9,77.53,97.22,94.54,61.67,90.06,NA,74.71,97.22,85.8108333333333,"DE"
"2093","09-19",95.67,92.33,78.78,91.41,75.1,92.32,83.67,77.89,97.15,94.73,61.94,90.29,NA,75.1,97.15,85.94,"DE"
"2094","09-20",95.8,92.29,78.92,91.65,75.5,92.4,83.59,78.23,97.15,94.89,62.04,90.41,NA,75.5,97.15,86.0725,"DE"
"2095","09-21",95.85,92.15,79.16,91.89,75.74,92.59,83.5,78.58,97.24,94.92,62.17,90.53,NA,75.74,97.24,86.1933333333333,"DE"
"2096","09-22",95.84,92.18,79.41,92,75.99,92.58,83.62,78.92,97.36,94.97,62.26,90.63,NA,75.99,97.36,86.3133333333333,"DE"
"2097","09-23",95.79,92.16,79.59,92.04,76.17,92.73,84.02,79.21,97.4,94.98,62.48,90.78,NA,76.17,97.4,86.4458333333333,"DE"
"2098","09-24",95.75,92.17,79.84,92.05,76.3,92.98,84.42,79.3,97.41,95.09,62.73,91.02,NA,76.3,97.41,86.5883333333333,"DE"
"2099","09-25",95.71,92.12,80.05,92.12,76.54,93.27,84.59,79.39,97.38,95.14,63.19,91.32,NA,76.54,97.38,86.735,"DE"
"2100","09-26",95.7,92.2,80.2,92.14,76.91,93.4,84.82,79.48,97.41,95.1,63.7,91.43,NA,76.91,97.41,86.8741666666667,"DE"
"2101","09-27",95.82,92.32,80.37,92.33,77.27,93.57,84.96,79.65,97.5,95.05,64.04,91.5,NA,77.27,97.5,87.0316666666667,"DE"
"2102","09-28",95.85,92.44,80.67,92.55,77.46,93.79,85.18,79.86,97.69,94.88,64.28,91.28,NA,77.46,97.69,87.1608333333333,"DE"
"2103","09-29",95.96,92.64,81.01,92.69,77.66,93.99,85.45,80.02,97.92,94.77,64.58,91.36,NA,77.66,97.92,87.3375,"DE"
"2104","09-30",95.97,92.78,81.19,92.89,77.87,94.09,85.99,80.26,98.02,94.63,64.68,91.48,NA,77.87,98.02,87.4875,"DE"
"2105","10-01",96.06,93.38,83.82,93.01,78.12,94.11,86.69,80.34,98.37,94.62,64.94,91.79,NA,78.12,98.37,87.9375,"DE"
"2106","10-02",96.15,93.39,84.05,93.17,78.38,94.31,87.08,80.49,98.44,94.68,65.31,92.19,NA,78.38,98.44,88.1366666666667,"DE"
"2107","10-03",96.25,93.51,84.33,93.37,78.73,94.4,87.5,80.71,98.49,94.85,65.8,92.58,NA,78.73,98.49,88.3766666666667,"DE"
"2108","10-04",96.39,93.41,84.62,93.59,79.11,94.54,87.75,80.87,98.48,95,66.04,92.8,NA,79.11,98.48,88.55,"DE"
"2109","10-05",96.52,93.53,84.98,93.81,79.34,94.86,87.95,81.18,98.56,95,66.46,93.07,NA,79.34,98.56,88.7716666666667,"DE"
"2110","10-06",96.61,93.69,85.32,93.91,79.61,94.91,88.01,81.64,98.66,94.99,66.62,93.34,NA,79.61,98.66,88.9425,"DE"
"2111","10-07",96.64,93.78,85.58,93.98,79.84,94.94,88.22,82.05,98.67,95.01,66.58,93.64,NA,79.84,98.67,89.0775,"DE"
"2112","10-08",96.76,93.62,85.83,94.08,80.03,95.03,88.46,82.24,98.67,95.04,66.72,94.08,NA,80.03,98.67,89.2133333333333,"DE"
"2113","10-09",96.87,93.55,86.06,94.16,80.19,95.13,88.66,82.39,98.68,95.04,67.03,94.44,NA,80.19,98.68,89.35,"DE"
"2114","10-10",97.02,93.27,86.16,94.23,80.37,95.14,88.73,82.61,98.69,95.13,67.21,94.67,NA,80.37,98.69,89.4358333333333,"DE"
"2115","10-11",97.07,93.37,86.25,94.4,80.52,95.15,88.9,83,98.69,95.22,67.15,94.83,NA,80.52,98.69,89.5458333333333,"DE"
"2116","10-12",97.15,93.39,86.45,94.6,80.48,95.05,89.09,83.57,98.8,95.17,67.39,95,NA,80.48,98.8,89.6783333333333,"DE"
"2117","10-13",97.12,93.5,86.65,94.7,80.36,95.04,89.49,84.21,98.97,95.1,67.25,95.09,NA,80.36,98.97,89.79,"DE"
"2118","10-14",97.35,93.59,86.75,94.73,80.27,95.09,90.08,84.89,99.05,95.03,67.32,95.28,NA,80.27,99.05,89.9525,"DE"
"2119","10-15",97.42,93.43,86.8,94.74,80.2,95.17,90.68,85.34,99.1,94.91,67.4,95.63,NA,80.2,99.1,90.0683333333333,"DE"
"2120","10-16",97.49,93.5,86.88,94.78,80.13,95.34,91.07,85.67,99.12,94.82,67.47,96.03,NA,80.13,99.12,90.1916666666667,"DE"
"2121","10-17",97.41,93.6,87.04,94.82,80.12,95.42,91.41,85.97,99.13,94.72,67.54,96.29,NA,80.12,99.13,90.2891666666667,"DE"
"2122","10-18",97.42,93.69,87.15,95.05,80.11,95.48,91.65,86.32,99.15,94.7,67.55,96.49,NA,80.11,99.15,90.3966666666667,"DE"
"2123","10-19",97.36,93.79,87.34,95.26,80.03,95.5,91.9,86.67,99.24,94.63,67.61,96.52,NA,80.03,99.24,90.4875,"DE"
"2124","10-20",97.3,93.97,87.56,95.33,79.91,95.46,92.16,87.02,99.34,94.55,67.79,96.76,NA,79.91,99.34,90.5958333333333,"DE"
"2125","10-21",97.17,94.21,87.73,95.37,79.81,95.4,92.5,87.39,99.37,94.52,67.67,96.84,NA,79.81,99.37,90.665,"DE"
"2126","10-22",97.17,94.56,87.94,95.31,79.76,95.33,92.79,87.56,99.37,94.52,67.65,97.18,NA,79.76,99.37,90.7616666666667,"DE"
"2127","10-23",97.17,94.5,88.14,95.24,79.77,95.27,92.95,87.77,99.37,94.48,67.59,97.53,NA,79.77,99.37,90.815,"DE"
"2128","10-24",97.15,94.42,88.29,95.19,79.83,95.12,93.15,88,99.39,94.56,67.56,97.73,NA,79.83,99.39,90.8658333333333,"DE"
"2129","10-25",97.17,94.37,88.49,95.34,79.91,95.01,93.35,88.13,99.42,94.67,67.38,97.77,NA,79.91,99.42,90.9175,"DE"
"2130","10-26",97.14,94.35,88.76,95.47,79.89,94.92,93.47,88.19,99.57,94.56,67.36,97.82,NA,79.89,99.57,90.9583333333333,"DE"
"2131","10-27",97.08,94.22,89.06,95.5,79.89,94.86,93.57,88.25,99.66,94.32,67.7,97.96,NA,79.89,99.66,91.0058333333333,"DE"
"2132","10-28",96.96,94,89.25,95.47,79.9,94.86,93.86,88.24,99.64,94.17,67.7,98.19,NA,79.9,99.64,91.02,"DE"
"2133","10-29",97.01,93.69,89.39,95.4,79.74,94.97,94.13,88.06,99.56,94.06,67.68,98.53,NA,79.74,99.56,91.0183333333333,"DE"
"2134","10-30",97.16,93.13,89.42,95.36,79.72,95.04,94.12,88.05,99.45,94.05,67.77,98.82,NA,79.72,99.45,91.0075,"DE"
"2135","10-31",97.22,92.75,89.42,97.34,80.24,94.98,94.06,88.02,99.29,94.19,67.86,98.91,NA,80.24,99.29,91.19,"DE"
"2136","11-01",97.36,92.74,88.26,97.4,80.48,94.92,94.04,88.09,99.25,94.37,67.93,99.19,NA,80.48,99.25,91.1691666666667,"DE"
"2137","11-02",97.38,92.75,88.33,97.53,80.46,94.83,93.98,88.13,99.42,94.54,67.7,99.3,NA,80.46,99.42,91.1958333333333,"DE"
"2138","11-03",97.47,92.87,88.4,97.53,80.4,94.53,93.9,88.16,99.58,94.56,67.36,99.26,NA,80.4,99.58,91.1683333333333,"DE"
"2139","11-04",97.47,92.96,88.36,97.54,80.41,94.28,93.97,88.21,99.65,94.38,67.1,99.26,NA,80.41,99.65,91.1325,"DE"
"2140","11-05",97.43,92.89,88.3,97.47,80.49,94.19,94.03,88.18,99.61,94.16,66.89,99.38,NA,80.49,99.61,91.085,"DE"
"2141","11-06",97.41,92.95,88.22,97.35,80.68,94.06,93.77,88.18,99.54,94.05,66.91,99.54,NA,80.68,99.54,91.055,"DE"
"2142","11-07",97.37,92.89,88.24,97.31,81.12,93.64,93.37,88.21,99.6,94.03,66.94,99.55,NA,81.12,99.6,91.0225,"DE"
"2143","11-08",97.31,92.87,88.26,97.29,81.54,93.05,92.99,88.15,99.59,94.03,66.64,99.56,NA,81.54,99.59,90.94,"DE"
"2144","11-09",97.13,92.85,88.3,97.24,81.88,92.4,92.66,88.12,99.64,93.93,66.45,99.62,NA,81.88,99.64,90.8516666666667,"DE"
"2145","11-10",97.25,92.84,88.28,97.16,82.04,91.77,92.47,88.23,99.65,93.56,66.22,99.72,NA,82.04,99.65,90.7658333333333,"DE"
"2146","11-11",97.26,92.83,88.2,97.12,82.21,91.22,92.3,88.37,99.59,93.39,65.96,99.75,NA,82.21,99.59,90.6833333333333,"DE"
"2147","11-12",97.25,92.75,88.08,97.03,82.33,90.75,92.13,88.44,99.5,93.29,65.61,99.89,NA,82.33,99.5,90.5875,"DE"
"2148","11-13",97.25,92.54,87.99,96.95,82.54,90.25,91.76,88.43,99.36,93.18,65.62,100,NA,82.54,99.36,90.4891666666667,"DE"
"2149","11-14",97.1,92.3,87.83,96.84,82.63,89.5,91.01,88.35,99.3,93.22,65.69,99.95,NA,82.63,99.3,90.31,"DE"
"2150","11-15",96.9,92.05,87.64,96.83,82.85,88.95,90.65,88.25,99.25,93.3,65.52,99.94,NA,82.85,99.25,90.1775,"DE"
"2151","11-16",96.62,91.75,87.49,96.82,82.97,88.65,90.35,87.98,99.27,93.25,65.21,99.98,NA,82.97,99.27,90.0283333333333,"DE"
"2152","11-17",96.35,91.52,87.34,96.63,83.11,88.42,90.04,87.79,99.29,93.14,65.09,99.9,NA,83.11,99.29,89.885,"DE"
"2153","11-18",96.28,91.48,87.15,96.31,83.36,88.16,89.71,87.62,99.24,93.12,65.04,99.8,NA,83.36,99.24,89.7725,"DE"
"2154","11-19",96.29,91.37,86.94,95.94,83.44,88.01,89.41,87.21,99.14,93.08,65.14,99.68,NA,83.44,99.14,89.6375,"DE"
"2155","11-20",96.36,91.26,86.73,95.51,83.96,87.86,88.95,86.77,98.95,92.79,65.23,99.55,NA,83.96,98.95,89.4933333333333,"DE"
"2156","11-21",96.27,91.17,86.26,95.07,83.91,87.74,88.64,86.13,98.71,92.65,65.26,99.38,NA,83.91,98.71,89.2658333333333,"DE"
"2157","11-22",96.16,91.06,85.83,94.85,83.76,87.61,88.51,85.58,98.66,92.51,64.99,99.26,NA,83.76,98.66,89.065,"DE"
"2158","11-23",96.05,90.91,85.65,94.69,83.38,87.42,88.36,85.15,98.74,92.24,64.49,98.95,NA,83.38,98.74,88.8358333333333,"DE"
"2159","11-24",95.91,90.89,85.49,94.38,82.94,87.13,87.96,84.91,98.81,91.89,63.95,98.8,NA,82.94,98.81,88.5883333333333,"DE"
"2160","11-25",95.73,90.9,85.03,93.88,82.54,86.71,87.68,84.7,98.74,91.35,63.38,98.75,NA,82.54,98.74,88.2825,"DE"
"2161","11-26",95.63,90.71,84.45,93.38,82.18,86.38,87.31,84.35,98.71,90.71,62.84,98.83,NA,82.18,98.71,87.9566666666667,"DE"
"2162","11-27",95.63,90.55,83.95,93,81.91,86.05,86.71,83.98,98.78,90.12,62.41,98.88,NA,81.91,98.78,87.6641666666667,"DE"
"2163","11-28",95.45,90.23,83.38,92.7,81.71,85.24,86.1,83.64,98.84,89.64,61.95,98.6,NA,81.71,98.84,87.29,"DE"
"2164","11-29",95.34,89.72,82.88,92.35,81.58,84.23,85.26,83.37,98.83,89.06,61.27,98.24,NA,81.58,98.83,86.8441666666667,"DE"
"2165","11-30",95.24,89.07,82.65,92.02,81.12,83.3,83.45,83.11,98.73,88.32,60.71,98,NA,81.12,98.73,86.31,"DE"
"2166","12-01",95.08,88.62,82.36,91.53,80.96,82.62,82.58,83.03,98.59,87.49,60.26,97.63,NA,80.96,98.59,85.8958333333333,"DE"
"2167","12-02",95.09,88.15,81.92,90.59,80.87,81.94,81.92,83.06,98.47,86.58,59.7,97.18,NA,80.87,98.47,85.4558333333333,"DE"
"2168","12-03",94.9,86.98,81.27,89.65,80.76,81.32,81.34,83.05,98.43,85.81,59.16,96.98,NA,80.76,98.43,84.9708333333333,"DE"
"2169","12-04",94.75,86.22,80.57,88.7,80.69,80.62,80.75,82.84,98.36,85.16,58.8,96.77,NA,80.57,98.36,84.5191666666667,"DE"
"2170","12-05",94.43,86,80.08,87.97,80.61,79.66,80.19,82.49,98.19,84.58,58.46,96.4,NA,79.66,98.19,84.0883333333333,"DE"
"2171","12-06",94.01,84.81,79.47,87.64,80.55,78.72,79.72,82.35,98.02,84.09,57.82,95.97,NA,78.72,98.02,83.5975,"DE"
"2172","12-07",93.66,83.74,79.08,87.3,80.48,77.89,79.16,82.29,98.09,83.39,57.27,95.54,NA,77.89,98.09,83.1575,"DE"
"2173","12-08",93.43,82.92,78.87,86.75,80.41,77.32,78.58,82.34,98.23,82.81,56.73,95.05,NA,77.32,98.23,82.7866666666667,"DE"
"2174","12-09",93.22,82.21,78.48,86.06,80.27,76.77,77.96,82.37,98.19,82,56.09,94.51,NA,76.77,98.19,82.3441666666667,"DE"
"2175","12-10",93.02,81.19,78.12,85.53,79.98,76.43,77.27,82.15,98.01,81.14,55.57,94.02,NA,76.43,98.01,81.8691666666667,"DE"
"2176","12-11",92.71,80.22,77.74,85.04,79.64,76.12,76.48,81.77,97.82,80.44,55.26,93.49,NA,76.12,97.82,81.3941666666667,"DE"
"2177","12-12",92.45,79.15,77.32,84.61,79.48,75.58,75.44,81.22,97.66,79.99,55.1,92.45,NA,75.44,97.66,80.8708333333333,"DE"
"2178","12-13",92.01,78.01,76.82,84.37,79.36,74.92,74.39,80.67,97.5,79.64,54.78,91.26,NA,74.39,97.5,80.3108333333333,"DE"
"2179","12-14",91.68,77.33,76.58,84.12,79.04,74.38,73.53,80.07,97.5,79.2,54.42,90.23,NA,73.53,97.5,79.84,"DE"
"2180","12-15",91.04,77.16,76.42,83.65,78.77,73.84,72.73,79.61,97.54,78.98,54.11,89.21,NA,72.73,97.54,79.4216666666667,"DE"
"2181","12-16",90.69,77.08,76.15,83.15,78.57,73.28,72.1,79.12,97.48,78.62,53.88,88.41,NA,72.1,97.48,79.0441666666667,"DE"
"2182","12-17",90.43,76.95,75.77,82.71,78.54,72.82,71.46,78.54,97.42,78.29,53.56,87.96,NA,71.46,97.42,78.7041666666667,"DE"
"2183","12-18",90.15,76.81,75.38,82.5,78.57,72.46,70.57,78.06,97.33,77.96,53.38,87.62,NA,70.57,97.33,78.3991666666667,"DE"
